year,school,over_500,srs,pace,o_rtg,3pa_rate,ts_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,orb_percent
2021-22,Alabama A&M,FALSE,-14.43,68.3,88.5,0.249,0.459,48.8,43.4,10.1,8.8,16.8,28.7
2021-22,UAB NCAA,TRUE,10.9,70.4,112.9,0.332,0.56,53.1,43.8,13.4,11.6,13.8,33.7
2021-22,Alabama State,FALSE,-12.05,71.4,96.7,0.33,0.52,48.3,49.7,10.5,9.6,18.7,29.7
2021-22,Alabama NCAA,TRUE,14.62,73.2,108.1,0.476,0.547,52.3,53.1,9.6,11.9,16.7,35.3
2021-22,Albany (NY),FALSE,-9.8,65.8,93.6,0.323,0.492,48.4,40.9,10.2,7.5,16.4,26.1
2021-22,Alcorn State,TRUE,-8.68,69,95.8,0.292,0.494,51.1,43.1,10.7,7.6,17.3,31.9
2021-22,American,FALSE,-15.38,66.8,94.2,0.28,0.521,48.1,49.9,9.7,8.3,18,21.6
2021-22,Appalachian State,TRUE,-1.45,65.5,102,0.43,0.513,50.4,51.9,8.5,7.1,13.6,27.3
2021-22,Arizona State,FALSE,7.64,67.9,94.7,0.372,0.492,47.2,53.4,9.7,12.4,15.2,24.9
2021-22,Arizona NCAA,TRUE,22.75,72.7,114.7,0.359,0.587,55,65,9.2,13.4,15.8,34.6
2021-22,Little Rock,FALSE,-12.05,68,96.3,0.379,0.524,47.3,55.9,10,6.3,17.8,24.6
2021-22,Arkansas-Pine Bluff,FALSE,-18.96,69.3,95.3,0.407,0.51,43.8,50.1,10.3,6.4,16.8,24.6
2021-22,Arkansas State,TRUE,-3.27,69.5,101.5,0.306,0.537,51.5,60.7,11.3,8.5,17.4,29.8
2021-22,Arkansas NCAA,TRUE,16.27,72,104.8,0.342,0.533,52,52.7,10.5,11.7,14.6,29.5
2021-22,Army,FALSE,-10.53,69.9,99.9,0.355,0.516,51.3,48.4,11.1,5.3,16.2,30
2021-22,Auburn NCAA,TRUE,19.2,71.3,108.1,0.398,0.534,52.5,53.1,11.5,21.1,14.2,33.6
2021-22,Austin Peay,FALSE,-10.02,66.1,96.5,0.443,0.508,48.6,58.6,9.6,6.1,18,29.5
2021-22,Ball State,FALSE,-7.99,71.6,103.4,0.412,0.549,49.6,51.8,8.4,7,17.1,27.1
2021-22,Baylor NCAA,TRUE,21.73,68.6,111.4,0.384,0.553,53.4,56.3,12.7,9.7,15.1,36.3
2021-22,Bellarmine,TRUE,-3.77,63.8,109.5,0.409,0.568,48.3,54.4,8.8,5.8,13.3,23.7
2021-22,Belmont,TRUE,6.49,70.3,110.5,0.434,0.585,49.9,62.2,12.8,11,15,24.6
2021-22,Bethune-Cookman,FALSE,-14.7,67.4,93.3,0.252,0.491,48.2,45.4,11.7,7.1,17.1,28.4
2021-22,Binghamton,FALSE,-10.41,67.3,100.1,0.356,0.523,50.5,44.8,8.4,10,16.3,27.2
2021-22,Boise State NCAA,TRUE,11.93,64.9,104.1,0.388,0.536,53.6,47,9.2,9.6,15.9,30.6
2021-22,Boston College,FALSE,4.03,65.5,100.7,0.324,0.511,50.9,50.2,10.8,8.6,15.4,30
2021-22,Boston University,TRUE,-5.07,65.3,106.9,0.378,0.552,53.4,43,8.5,6.6,15.9,31.1
2021-22,Bowling Green State,FALSE,-8.82,74.4,107.1,0.371,0.535,50.3,44.3,9.8,9.4,14.1,30.7
2021-22,Bradley,TRUE,5.79,68.1,103.2,0.397,0.536,54.9,52.4,9.3,13.1,17.1,32.1
2021-22,Brigham Young,TRUE,10.05,69.1,106.7,0.377,0.549,54.8,53.4,6.9,8.6,15.7,30.8
2021-22,Brown,FALSE,-3.32,69.7,101.8,0.393,0.529,50.7,47.9,9.6,11.1,16.4,29.4
2021-22,Bryant NCAA,TRUE,-4.8,73,106.1,0.431,0.538,51.8,50.5,8.8,10.1,16.1,33.1
2021-22,Bucknell,FALSE,-14.62,68.3,101.8,0.376,0.561,47.1,57.6,6.6,7.9,17.5,21.4
2021-22,Buffalo,TRUE,1.9,72.5,110.3,0.381,0.545,55,50.6,9.8,10.8,15.3,37.2
2021-22,Butler,FALSE,4.45,64.9,97.2,0.417,0.512,49.1,48.5,7.9,7,16.1,26.7
2021-22,Cal Poly,FALSE,-10.6,65.5,92.5,0.35,0.505,51.3,49.7,7.1,7,19.5,27.9
2021-22,Cal State Bakersfield,FALSE,-7.57,65.6,98.9,0.231,0.492,52.8,40.9,9.4,8.4,15.1,33.6
2021-22,Cal State Fullerton NCAA,TRUE,-0.04,67.2,104.1,0.3,0.539,51.1,45.5,10.8,5.7,15.7,29.7
2021-22,Cal State Northridge,FALSE,-12.02,65.7,92.5,0.302,0.481,46,40.6,10.8,7.5,16.1,27
2021-22,California Baptist,TRUE,-3.53,69.3,101.6,0.43,0.539,51.8,65.1,7.4,7.1,17.5,28.7
2021-22,UC Davis,TRUE,-3.7,67.9,99.3,0.321,0.524,49.3,45.3,8.8,7.8,16.2,26
2021-22,UC Irvine,TRUE,1.59,66.1,100.3,0.282,0.527,53,44.8,9.1,9.4,17.7,30.7
2021-22,UC Riverside,TRUE,-0.92,66.1,99.5,0.407,0.536,52.1,54.6,7.8,3.3,16.5,24.1
2021-22,UC San Diego,FALSE,-7.04,68.5,102,0.456,0.562,46.4,56.7,8.4,4.6,16.7,18.5
2021-22,UC Santa Barbara,TRUE,1.38,67,107.8,0.3,0.574,53.2,58,9.1,7.7,17.1,29.3
2021-22,California,FALSE,3.96,64.9,96.4,0.316,0.501,50.9,45.2,7.4,7.2,15.1,25.3
2021-22,Campbell,TRUE,-4.84,63.9,102.7,0.369,0.542,49.7,56,9.6,7,14.6,22.2
2021-22,Canisius,FALSE,-7.48,69.6,97.6,0.397,0.494,49.3,53.5,8.6,6.6,14.6,28.5
2021-22,Central Arkansas,FALSE,-13.83,73,99.4,0.352,0.523,48.6,51.5,9.2,8,16.3,27.4
2021-22,Central Connecticut State,FALSE,-17.43,66.2,92.2,0.392,0.495,46.6,49.3,9.3,6.3,18.1,26.3
2021-22,Central Florida,TRUE,6.23,68.1,102.2,0.431,0.528,49.7,58.8,10.2,10.9,16.5,30.8
2021-22,Central Michigan,FALSE,-12.56,68.8,95.4,0.401,0.509,46.6,49.7,9.1,9,17.3,25.3
2021-22,Charleston Southern,FALSE,-17.56,71.3,95.6,0.454,0.507,50,49.8,9.1,8.1,17.8,27.6
2021-22,Charlotte,TRUE,-1.62,66.7,105.1,0.398,0.564,49,55.4,7.2,8,15.6,22.6
2021-22,Chattanooga NCAA,TRUE,6.12,66,111.6,0.389,0.56,53.7,47,10.8,6.4,14.2,32.7
2021-22,Chicago State,FALSE,-14.24,66.7,93,0.438,0.487,48.3,43.3,8.2,6.4,18.8,32.2
2021-22,Cincinnati,TRUE,7.44,68.6,101.2,0.424,0.499,49.8,53.3,9.2,9.7,13.1,29.9
2021-22,The Citadel,FALSE,-6.8,71,106,0.498,0.554,49.5,59.7,6.5,9.1,14.9,25.4
2021-22,Clemson,TRUE,9.59,66.6,106.8,0.378,0.555,51.4,55.2,8.8,7.2,14.6,25.8
2021-22,Cleveland State,TRUE,-1.78,68.7,107.5,0.338,0.559,51.9,60.1,12.3,10.4,16.7,33.8
2021-22,Coastal Carolina,TRUE,0.66,67.6,106.6,0.358,0.541,53.9,51,9.8,11.2,16.4,34.2
2021-22,Colgate NCAA,TRUE,0.98,67.6,111.4,0.422,0.579,51.9,62,9,9.3,14.8,26.6
2021-22,College of Charleston,TRUE,0.52,74.3,104.5,0.376,0.536,54.7,47.2,10.6,7.2,17.6,35.9
2021-22,Colorado State NCAA,TRUE,11.51,66,110.4,0.395,0.583,49.8,53.8,9.6,9.8,13.8,22.1
2021-22,Colorado,TRUE,9.82,68.4,103.2,0.336,0.545,53.6,54,8,8.7,17.2,30
2021-22,Columbia,FALSE,-17.5,71,94.5,0.363,0.509,49,48.1,8.3,5.7,18.7,27.3
2021-22,Connecticut NCAA,TRUE,16.4,66.8,109.8,0.345,0.534,55.1,52.6,8.7,16.6,14.4,37.7
2021-22,Coppin State,FALSE,-12.78,74.4,90,0.499,0.497,44,49.4,10.8,8.1,17.6,20.1
2021-22,Cornell,TRUE,-3.41,73.5,107.2,0.458,0.571,51.3,61.2,10.7,8.3,17,28
2021-22,Creighton NCAA,TRUE,11.34,68.1,100.5,0.381,0.537,51.7,52,8,10.1,17.9,28.4
2021-22,Dartmouth,FALSE,-4.12,66.8,100.8,0.449,0.526,48.2,42.9,9.8,9.6,15,23.9
2021-22,Davidson NCAA,TRUE,10.43,66.1,113.8,0.412,0.591,52.3,54.8,7,8.2,13.3,23.8
2021-22,Dayton,TRUE,10.41,64.4,107.1,0.337,0.562,54.5,55.9,8.6,11.1,16.7,30.1
2021-22,Delaware State,FALSE,-22.63,71,88,0.332,0.49,47.6,42.8,10.2,12.3,21.4,27.4
2021-22,Delaware NCAA,TRUE,0.32,68,107.2,0.388,0.57,49.2,48.4,9.7,9.8,16.3,26.9
2021-22,Denver,FALSE,-10.12,68.5,101.7,0.356,0.553,48.4,48.3,7.5,9.5,16.9,23.2
2021-22,DePaul,FALSE,7.83,70.4,103.7,0.342,0.521,51.6,43.4,8.8,12.5,14.8,31.7
2021-22,Detroit Mercy,FALSE,-6.33,65.8,107.6,0.488,0.558,48.7,48.1,8.9,6,15.5,27.9
2021-22,Dixie State,FALSE,-8.53,73.9,97.7,0.374,0.517,50.4,60.3,9,6.3,17.7,28.3
2021-22,Drake,TRUE,7.34,66.4,109,0.346,0.552,52.1,43.6,10.3,9.5,13.9,29.5
2021-22,Drexel,TRUE,-0.29,68,106.1,0.354,0.549,50.2,45.5,6.9,7.5,14.1,25.3
2021-22,Duke NCAA,TRUE,19.55,68.2,117,0.357,0.583,52.8,55.4,9.3,13.4,13,31.6
2021-22,Duquesne,FALSE,-6.34,66.9,95.9,0.333,0.481,47.4,40.4,9.8,10.8,14.5,29.3
2021-22,East Carolina,TRUE,0.49,68.9,99,0.392,0.516,49.3,63.1,9.7,9,16.3,27.5
2021-22,East Tennessee State,FALSE,-2.76,66.6,107.9,0.417,0.541,50,49.2,10.1,8.7,14.5,31.3
2021-22,Eastern Illinois,FALSE,-21.07,66.6,84.6,0.362,0.485,44.4,58.9,9.5,9.2,21.6,21.7
2021-22,Eastern Kentucky,FALSE,-6.75,73,106.5,0.484,0.525,47.5,54.7,13.7,10.1,13.3,29.7
2021-22,Eastern Michigan,FALSE,-10.86,70.7,95.5,0.35,0.516,47.7,40.2,8.1,8.1,17.1,23
2021-22,Eastern Washington,TRUE,-5.2,71.6,106.5,0.428,0.565,51.7,59.3,7.7,7.8,16.3,26.7
2021-22,Elon,FALSE,-6.15,67.3,99.8,0.443,0.531,48.5,52.3,7.2,7.2,17.1,25.8
2021-22,Evansville,FALSE,-10.95,64.2,90.3,0.47,0.503,43.8,50.2,9.1,5.8,16,14.3
2021-22,Fairfield,FALSE,-3.88,65.5,102.5,0.391,0.527,50.2,48,8.2,7.8,14.6,27.8
2021-22,Fairleigh Dickinson,FALSE,-18.13,70.4,94.6,0.354,0.497,46.1,48.6,9.1,7.6,16.9,27.7
2021-22,Florida A&M,FALSE,-12.05,67.3,95.9,0.265,0.502,46.7,49.1,9.2,8.5,16.2,26.2
2021-22,Florida Atlantic,TRUE,2.63,68.7,107.4,0.424,0.554,53.1,50.1,10.7,7.8,16.1,31.5
2021-22,Florida Gulf Coast,TRUE,-3.07,70.3,108.1,0.477,0.558,52.6,56.6,9.3,12.3,16.2,31.1
2021-22,Florida International,FALSE,-6.47,69,100.6,0.465,0.535,48.9,54.5,9.1,11.1,17.4,27
2021-22,Florida State,TRUE,6.39,68.6,102.7,0.341,0.522,49.8,55.7,12.3,14.8,15.5,31.6
2021-22,Florida,TRUE,11.93,66.8,104.9,0.458,0.534,49,52.7,12.4,13.5,15.8,31.5
2021-22,Fordham,TRUE,-0.89,68.6,94.8,0.427,0.496,49.9,51.4,10.5,9.9,16.5,27
2021-22,Fresno State,TRUE,8.36,62.4,104.2,0.387,0.542,52.8,50.4,9.6,9.4,15.5,27.7
2021-22,Furman,TRUE,6.2,66.1,115,0.517,0.585,49.8,62.5,12.2,9.7,13.7,27.7
2021-22,Gardner-Webb,TRUE,-2.35,69.7,99.7,0.396,0.536,52,52.2,10.4,14.6,17.2,25.3
2021-22,George Mason,FALSE,4.18,66.6,104,0.465,0.553,51.3,56.5,7.4,9.7,16.1,25
2021-22,George Washington,FALSE,-4.07,69.7,96.9,0.358,0.516,46.2,48.5,9.8,10.5,16,23.2
2021-22,Georgetown,FALSE,1.71,71,99.5,0.36,0.501,50.1,47.5,10.1,10.9,15.9,32.3
2021-22,Georgia Southern,FALSE,-7.04,67.1,98.2,0.35,0.527,50,48.6,11,10.1,18.5,28.6
2021-22,Georgia State NCAA,TRUE,-1.11,68.6,101.7,0.371,0.498,50.7,54.2,12.7,12.8,14.1,33.9
2021-22,Georgia Tech,FALSE,2.24,68.6,98.4,0.346,0.527,49,53.2,11.2,7.2,16.7,25.7
2021-22,Georgia,FALSE,-0.63,69.8,100,0.37,0.546,48.4,58.2,7.5,5.9,18.4,25.6
2021-22,Gonzaga NCAA,TRUE,25.46,73.8,118.1,0.353,0.608,55.7,55.3,8.7,13.4,13.9,29.1
2021-22,Grambling,FALSE,-12.35,70.5,92.8,0.281,0.491,48.2,46.7,9.4,9.1,17.6,27.9
2021-22,Grand Canyon,TRUE,5.81,67.7,105,0.395,0.527,54.1,50.5,9.8,5.9,16.2,34.7
2021-22,Green Bay,FALSE,-13.89,64.9,95.1,0.347,0.505,48.4,48.2,7.7,7.9,17.4,27.3
2021-22,Hampton,FALSE,-13.54,69.2,92.7,0.349,0.493,46.6,46.5,7.4,10.3,16,23.1
2021-22,Hartford,FALSE,-10.03,67.1,103.7,0.452,0.555,48.3,48.8,9,8.8,16.2,23.8
2021-22,Harvard,TRUE,-4.68,69.7,101.1,0.428,0.528,49.8,43.6,10.8,7.3,15.4,25.4
2021-22,Hawaii,TRUE,-0.52,66.2,104,0.42,0.552,53.4,51.6,5.3,5.5,17.3,29.1
2021-22,High Point,FALSE,-6.53,67.7,100,0.34,0.523,49.6,49.5,9.3,12.7,16.7,28.3
2021-22,Hofstra,TRUE,1.8,70.5,109.7,0.447,0.566,48.2,53.3,11.2,8,13,23.7
2021-22,Holy Cross,FALSE,-16.84,67.9,96.1,0.294,0.497,48.9,42.5,8.7,9.9,16,27.6
2021-22,Houston Baptist,FALSE,-14.47,72.2,102.9,0.363,0.542,52.5,51.2,10.8,6.9,17.8,31.9
2021-22,Houston NCAA,TRUE,22.55,65,113.9,0.389,0.551,54.9,58.5,12.2,17.1,14.1,37.7
2021-22,Howard,TRUE,-6.76,73.4,103.6,0.395,0.549,48.3,55.1,11.4,9.2,17.5,28.9
2021-22,Idaho State,FALSE,-14.96,65.9,97.2,0.425,0.517,49.9,46.5,6.8,6.3,18.2,28.8
2021-22,Idaho,FALSE,-13.19,71.3,101.5,0.378,0.55,49,47.4,4.9,5.5,17,23.6
2021-22,Illinois-Chicago,FALSE,-8.78,69.4,102.4,0.461,0.537,48.5,55.3,8.2,9.4,15.2,24.6
2021-22,Illinois State,FALSE,-0.78,69.2,104.4,0.366,0.553,50.3,46.7,9.6,12.5,17,28.5
2021-22,Illinois NCAA,TRUE,16.69,67.9,108.8,0.426,0.554,53.8,58.1,7.6,7.1,15.5,33.1
2021-22,Incarnate Word,FALSE,-17.03,68.4,97.9,0.448,0.533,45.6,50.2,7.6,4.8,17.7,23.6
2021-22,Indiana State,FALSE,-3.49,69.4,99.5,0.46,0.552,49.3,52.3,8.5,5.1,17.1,18.6
2021-22,Indiana NCAA,TRUE,12.71,67.9,103.2,0.311,0.538,51.8,56.6,8.2,14.1,15.2,27
2021-22,Iona,TRUE,5.47,70.2,106.3,0.361,0.54,51.2,61,9.3,15.3,15.4,31.8
2021-22,Iowa State NCAA,TRUE,12.38,67.2,96.9,0.377,0.517,49.3,60.4,12.6,9.8,17.9,28.4
2021-22,Iowa NCAA,TRUE,18.9,70.3,117.5,0.393,0.564,51,53.9,10.4,11.3,11.1,32.2
2021-22,Purdue-Fort Wayne,TRUE,-5.59,69.4,104.3,0.444,0.568,48.1,53.8,12.4,7.4,17.2,23.2
2021-22,IUPUI,FALSE,-23.61,63.4,82.7,0.348,0.461,49,54.4,9,8.4,22.6,31.1
2021-22,Jackson State,FALSE,-10.1,65.9,92.1,0.304,0.477,51,46.8,9.2,10.2,17.1,31.4
2021-22,Jacksonville State NCAA,TRUE,-0.19,67.5,108.6,0.428,0.571,52.9,54.7,9.2,8.8,16.9,29.5
2021-22,Jacksonville,TRUE,-2.06,63.1,106,0.316,0.535,55.7,50.4,10.3,6.8,15.3,33.6
2021-22,James Madison,TRUE,-4.13,70.5,105.1,0.359,0.55,48.2,48.3,11.9,6.5,15.4,26.9
2021-22,Kansas State,FALSE,10.61,67.4,101.5,0.424,0.527,48.1,51.6,10.8,4.9,14.9,25.3
2021-22,Kansas NCAA,TRUE,22.28,69.5,111.5,0.331,0.567,53.4,53.6,8.9,10.9,14.9,32.9
2021-22,Kennesaw State,FALSE,-4.51,68.3,107.7,0.385,0.553,51.7,52.5,10.3,8.3,15.5,30.9
2021-22,Kent State,TRUE,-0.13,67.5,105.6,0.4,0.544,53.1,49.6,10.5,11.4,15.7,31.2
2021-22,Kentucky NCAA,TRUE,20.9,69.2,114,0.279,0.559,56.9,53.3,9.7,11.1,14,37.7
2021-22,La Salle,FALSE,-3.5,68.4,97.4,0.399,0.504,50,54,8.5,11.5,16.4,28.9
2021-22,Lafayette,FALSE,-12.6,66,100.6,0.458,0.527,46.2,64.1,9.3,9,14.6,22.9
2021-22,Lamar,FALSE,-15.86,67.5,90.8,0.307,0.478,49.1,48.3,8.6,9.1,18.5,30.2
2021-22,Lehigh,FALSE,-10.82,68.8,99.1,0.382,0.548,48.8,56.9,6.4,8.1,17.6,21.1
2021-22,Liberty,TRUE,1.86,66,110.3,0.495,0.594,52.2,57.1,8.1,5.9,15.8,23
2021-22,Lipscomb,FALSE,-8.42,71.2,104,0.417,0.563,49.8,59.1,6.2,7,16.4,23.1
2021-22,Long Beach State,TRUE,-0.65,71.7,101.8,0.319,0.535,50.5,48.9,9.7,8.6,16.1,27.8
2021-22,Long Island University,TRUE,-7.62,73.3,101.2,0.4,0.519,50.6,62.6,10.4,13.4,15.9,30.4
2021-22,Longwood NCAA,TRUE,-0.35,67.8,110.8,0.369,0.556,54.8,53.2,11.4,7.7,15.1,34.2
